order_id,order_date,customer_id
110699,2025-02-22,CUST5058
110700,2025-02-22,CUST1106
110701,2025-02-23,CUST4342
110702,2025-02-23,CUST2115
110703,2025-02-23,CUST8126
110704,2025-02-23,CUST4459
110705,2025-02-23,CUST8621
110706,2025-02-23,CUST9161
110707,2025-02-23,CUST6964
110708,2025-02-23,CUST3296
110709,2025-02-23,CUST2609
110710,2025-02-23,CUST7161
110711,2025-02-23,CUST9808
110712,2025-02-23,CUST5167
110713,2025-02-23,CUST8606
110714,2025-02-23,CUST5798
110715,2025-02-23,CUST9784
110716,2025-02-23,CUST6475
110717,2025-02-23,CUST4960
110718,2025-02-23,CUST9592
110719,2025-02-23,CUST3356
110720,2025-02-23,CUST1624
110721,2025-02-23,CUST9035
110722,2025-02-23,CUST1346
110723,2025-02-23,CUST9159
110724,2025-02-23,CUST5727
110725,2025-02-23,CUST4764
110726,2025-02-23,CUST4837
110727,2025-02-23,CUST1068
110728,2025-02-23,CUST1052
110729,2025-02-23,CUST8737
110730,2025-02-23,CUST5800
110731,2025-02-23,CUST7118
110732,2025-02-23,CUST3548
110733,2025-02-23,CUST6553
110734,2025-02-23,CUST8811
110735,2025-02-23,CUST2789
110736,2025-02-23,CUST8342
110737,2025-02-23,CUST6117
110738,2025-02-23,CUST2488
110739,2025-02-23,CUST1011
110740,2025-02-23,CUST6119
110741,2025-02-23,CUST2548
110742,2025-02-23,CUST9034
110743,2025-02-23,CUST2594
110744,2025-02-23,CUST6246
110745,2025-02-23,CUST2956
110746,2025-02-23,CUST5703
110747,2025-02-23,CUST6177
110748,2025-02-23,CUST7957
110749,2025-02-23,CUST2448
110750,2025-02-23,CUST7463
110751,2025-02-23,CUST6014
110752,2025-02-23,CUST7605
110753,2025-02-23,CUST6738
110754,2025-02-23,CUST6921
110755,2025-02-23,CUST1291
110756,2025-02-23,CUST5539
110757,2025-02-23,CUST9485
110758,2025-02-23,CUST4533
110759,2025-02-23,CUST8890
110760,2025-02-23,CUST9714
110761,2025-02-23,CUST4888
110762,2025-02-23,CUST8985
110763,2025-02-23,CUST1661
110764,2025-02-23,CUST4531
110765,2025-02-23,CUST2969
110766,2025-02-23,CUST8907
110767,2025-02-23,CUST4084
110768,2025-02-23,CUST3838
110769,2025-02-23,CUST5930
110770,2025-02-23,CUST2714
110771,2025-02-23,CUST8692
110772,2025-02-23,CUST3687
110773,2025-02-23,CUST5299
110774,2025-02-23,CUST9907
110775,2025-02-23,CUST8367
110776,2025-02-23,CUST5227
110777,2025-02-23,CUST9435
110778,2025-02-23,CUST7652
110779,2025-02-23,CUST2376
110780,2025-02-23,CUST2365
110781,2025-02-23,CUST6216
110782,2025-02-23,CUST3407
110783,2025-02-23,CUST4673
110784,2025-02-23,CUST9346
110785,2025-02-23,CUST5635
110786,2025-02-23,CUST9344
110787,2025-02-23,CUST7220
110788,2025-02-23,CUST7656
110789,2025-02-23,CUST1775
110790,2025-02-23,CUST1042
110791,2025-02-23,CUST8716
110792,2025-02-23,CUST5512
110793,2025-02-23,CUST6154
110794,2025-02-23,CUST7121
110795,2025-02-23,CUST5102
110796,2025-02-23,CUST3712
110797,2025-02-23,CUST3267
110798,2025-02-23,CUST3654
110799,2025-02-23,CUST9411
110800,2025-02-23,CUST4695
110801,2025-02-23,CUST3279
110802,2025-02-23,CUST5033
110803,2025-02-23,CUST8837
110804,2025-02-23,CUST5507
110805,2025-02-23,CUST4951
110806,2025-02-23,CUST6036
110807,2025-02-23,CUST4876
110808,2025-02-23,CUST7910
110809,2025-02-23,CUST4548
110810,2025-02-23,CUST9189
110811,2025-02-23,CUST2877
110812,2025-02-23,CUST5356
110813,2025-02-23,CUST8484
110814,2025-02-23,CUST3951
110815,2025-02-23,CUST1981
110816,2025-02-23,CUST9161
110817,2025-02-23,CUST4778
110818,2025-02-23,CUST6463
110819,2025-02-23,CUST1136
110820,2025-02-23,CUST5528
110821,2025-02-23,CUST1908
110822,2025-02-23,CUST6425
110823,2025-02-23,CUST5710
110824,2025-02-23,CUST7225
110825,2025-02-23,CUST8623
110826,2025-02-23,CUST7398
110827,2025-02-23,CUST7874
110828,2025-02-23,CUST4540
110829,2025-02-23,CUST4226
110830,2025-02-23,CUST8211
110831,2025-02-23,CUST5771
110832,2025-02-23,CUST2043
110833,2025-02-23,CUST5761
110834,2025-02-23,CUST6540
110835,2025-02-23,CUST5055
110836,2025-02-23,CUST2525
110837,2025-02-23,CUST8866
110838,2025-02-23,CUST6634
110839,2025-02-23,CUST1439
110840,2025-02-23,CUST5670
110841,2025-02-23,CUST6333
110842,2025-02-23,CUST1648
110843,2025-02-23,CUST7333
110844,2025-02-23,CUST1722
110845,2025-02-23,CUST6734
110846,2025-02-23,CUST2115
110847,2025-02-23,CUST1799
110848,2025-02-23,CUST6923
110849,2025-02-23,CUST9013
110850,2025-02-23,CUST7821
110851,2025-02-23,CUST7230
110852,2025-02-23,CUST9353
110853,2025-02-23,CUST7194
110854,2025-02-23,CUST4658
110855,2025-02-23,CUST4744
110856,2025-02-23,CUST9334
110857,2025-02-23,CUST9421
110858,2025-02-23,CUST4990
110859,2025-02-23,CUST8675
110860,2025-02-23,CUST6796
110861,2025-02-23,CUST8713
110862,2025-02-23,CUST2823
110863,2025-02-23,CUST5934
110864,2025-02-23,CUST8625
110865,2025-02-23,CUST2691
110866,2025-02-23,CUST8711
110867,2025-02-23,CUST1082
110868,2025-02-23,CUST7942
110869,2025-02-23,CUST8496
110870,2025-02-23,CUST3857
110871,2025-02-23,CUST2897
110872,2025-02-23,CUST7053
110873,2025-02-23,CUST2072
110874,2025-02-23,CUST6725
110875,2025-02-23,CUST8463
110876,2025-02-24,CUST5751
110877,2025-02-24,CUST2449
110878,2025-02-24,CUST6216
110879,2025-02-24,CUST7568
110880,2025-02-24,CUST2127
110881,2025-02-24,CUST7445
110882,2025-02-24,CUST9498
110883,2025-02-24,CUST5508
110884,2025-02-24,CUST7216
110885,2025-02-24,CUST4701
110886,2025-02-24,CUST7720
110887,2025-02-24,CUST1264
110888,2025-02-24,CUST3851
110889,2025-02-24,CUST2779
110890,2025-02-24,CUST9901
110891,2025-02-24,CUST7764
110892,2025-02-24,CUST9607
110893,2025-02-24,CUST7910
110894,2025-02-24,CUST9432
110895,2025-02-24,CUST8707
110896,2025-02-24,CUST9333
110897,2025-02-24,CUST5214
110898,2025-02-24,CUST6517
110899,2025-02-24,CUST4129
110900,2025-02-24,CUST4873
110901,2025-02-24,CUST3872
110902,2025-02-24,CUST3761
110903,2025-02-24,CUST4848
110904,2025-02-24,CUST5057
110905,2025-02-24,CUST9890
110906,2025-02-24,CUST5012
110907,2025-02-24,CUST5416
110908,2025-02-24,CUST4103
110909,2025-02-24,CUST6980
110910,2025-02-24,CUST8916
110911,2025-02-24,CUST2615
110912,2025-02-24,CUST7262
110913,2025-02-24,CUST4461
110914,2025-02-24,CUST5061
110915,2025-02-24,CUST5506
110916,2025-02-24,CUST7420
110917,2025-02-24,CUST5302
110918,2025-02-24,CUST8863
110919,2025-02-24,CUST6598
110920,2025-02-24,CUST7985
110921,2025-02-24,CUST8135
110922,2025-02-24,CUST9998
110923,2025-02-24,CUST6615
110924,2025-02-24,CUST4356
110925,2025-02-24,CUST6851
110926,2025-02-24,CUST6180
110927,2025-02-24,CUST6831
110928,2025-02-24,CUST8221
110929,2025-02-24,CUST4060
110930,2025-02-24,CUST1239
110931,2025-02-24,CUST6701
110932,2025-02-24,CUST5772
110933,2025-02-24,CUST2875
110934,2025-02-24,CUST4096
110935,2025-02-24,CUST9491
110936,2025-02-24,CUST3399
110937,2025-02-24,CUST9868
110938,2025-02-24,CUST3062
110939,2025-02-24,CUST4132
110940,2025-02-24,CUST7391
110941,2025-02-24,CUST9530
110942,2025-02-24,CUST6011
110943,2025-02-24,CUST6063
110944,2025-02-24,CUST6752
110945,2025-02-24,CUST8804
110946,2025-02-24,CUST2866
110947,2025-02-24,CUST8977
110948,2025-02-24,CUST5326
110949,2025-02-24,CUST8783
110950,2025-02-24,CUST6172
110951,2025-02-24,CUST1014
110952,2025-02-24,CUST9450
110953,2025-02-24,CUST6402
110954,2025-02-24,CUST6770
110955,2025-02-24,CUST9094
110956,2025-02-24,CUST3314
110957,2025-02-24,CUST4632
110958,2025-02-24,CUST8922
110959,2025-02-24,CUST1660
110960,2025-02-24,CUST1151
110961,2025-02-24,CUST9252
110962,2025-02-24,CUST2982
110963,2025-02-24,CUST8765
110964,2025-02-24,CUST1087
110965,2025-02-24,CUST6464
110966,2025-02-24,CUST7020
110967,2025-02-24,CUST1873
110968,2025-02-24,CUST7305
110969,2025-02-24,CUST1987
110970,2025-02-24,CUST1071
110971,2025-02-24,CUST2351
110972,2025-02-24,CUST7916
110973,2025-02-24,CUST9609
110974,2025-02-24,CUST3026
110975,2025-02-24,CUST5067
110976,2025-02-24,CUST8433
110977,2025-02-24,CUST5631
110978,2025-02-24,CUST7324
110979,2025-02-24,CUST3656
110980,2025-02-24,CUST9018
110981,2025-02-24,CUST3594
110982,2025-02-24,CUST7377
110983,2025-02-24,CUST5970
110984,2025-02-24,CUST2203
110985,2025-02-24,CUST2531
110986,2025-02-24,CUST2209
110987,2025-02-24,CUST4684
110988,2025-02-24,CUST9751
110989,2025-02-24,CUST8443
110990,2025-02-24,CUST1034
110991,2025-02-24,CUST7099
110992,2025-02-24,CUST6457
110993,2025-02-24,CUST3774
110994,2025-02-24,CUST8391
110995,2025-02-24,CUST5256
110996,2025-02-24,CUST3386
110997,2025-02-24,CUST4109
110998,2025-02-24,CUST8078
110999,2025-02-24,CUST6794
111000,2025-02-24,CUST4460
111001,2025-02-24,CUST7209
111002,2025-02-24,CUST6756
111003,2025-02-24,CUST1686
111004,2025-02-24,CUST3462
111005,2025-02-24,CUST8931
111006,2025-02-24,CUST7622
111007,2025-02-24,CUST4019
111008,2025-02-24,CUST4059
111009,2025-02-24,CUST9185
111010,2025-02-24,CUST2576
111011,2025-02-24,CUST1303
111012,2025-02-24,CUST8399
111013,2025-02-24,CUST1855
111014,2025-02-24,CUST4092
111015,2025-02-24,CUST7572
111016,2025-02-24,CUST4656
111017,2025-02-24,CUST9753
111018,2025-02-24,CUST7358
111019,2025-02-24,CUST8398
111020,2025-02-24,CUST7114
111021,2025-02-24,CUST9059
111022,2025-02-24,CUST9083
111023,2025-02-24,CUST2549
111024,2025-02-24,CUST9319
111025,2025-02-24,CUST8662
111026,2025-02-24,CUST1612
111027,2025-02-24,CUST6948
111028,2025-02-24,CUST7696
111029,2025-02-24,CUST6698
111030,2025-02-24,CUST5766
111031,2025-02-24,CUST4222
111032,2025-02-24,CUST2117
111033,2025-02-24,CUST5352
111034,2025-02-24,CUST2539
111035,2025-02-24,CUST7010
111036,2025-02-24,CUST7555
111037,2025-02-24,CUST6125
111038,2025-02-24,CUST3152
111039,2025-02-24,CUST2920
111040,2025-02-24,CUST8894
111041,2025-02-24,CUST1543
111042,2025-02-24,CUST4723
111043,2025-02-24,CUST5456
111044,2025-02-24,CUST9023
111045,2025-02-24,CUST2144
111046,2025-02-24,CUST9495
111047,2025-02-24,CUST8105
111048,2025-02-24,CUST8440
111049,2025-02-24,CUST2969
111050,2025-02-24,CUST2739
111051,2025-02-24,CUST3029
111052,2025-02-24,CUST2462
111053,2025-02-24,CUST2055
111054,2025-02-24,CUST8219
111055,2025-02-24,CUST9437
111056,2025-02-24,CUST6133
111057,2025-02-24,CUST1951
111058,2025-02-24,CUST3037
111059,2025-02-24,CUST9918
111060,2025-02-24,CUST8006
111061,2025-02-24,CUST2560
111062,2025-02-24,CUST6028
111063,2025-02-24,CUST3671
111064,2025-02-24,CUST9822
111065,2025-02-24,CUST1215
111066,2025-02-24,CUST6043
111067,2025-02-24,CUST8426
111068,2025-02-24,CUST7773
111069,2025-02-24,CUST7863
111070,2025-02-24,CUST8976
111071,2025-02-24,CUST5722
111072,2025-02-24,CUST6292
111073,2025-02-24,CUST6018
111074,2025-02-24,CUST4302
111075,2025-02-24,CUST9097
111076,2025-02-24,CUST9361
111077,2025-02-24,CUST1605
111078,2025-02-24,CUST5503
111079,2025-02-24,CUST3069
111080,2025-02-24,CUST1052
111081,2025-02-24,CUST7887
111082,2025-02-24,CUST9345
111083,2025-02-24,CUST9299
111084,2025-02-24,CUST7556
111085,2025-02-24,CUST6089
111086,2025-02-24,CUST5419
111087,2025-02-24,CUST2978
111088,2025-02-24,CUST2481
111089,2025-02-24,CUST2088
111090,2025-02-24,CUST5228
111091,2025-02-24,CUST7537
111092,2025-02-24,CUST2659
111093,2025-02-24,CUST5422
111094,2025-02-24,CUST3077
111095,2025-02-24,CUST5371
111096,2025-02-24,CUST8927
111097,2025-02-24,CUST6844
111098,2025-02-24,CUST6914
111099,2025-02-24,CUST3356
111100,2025-02-24,CUST7363
111101,2025-02-24,CUST3497
111102,2025-02-24,CUST5943
111103,2025-02-24,CUST5537
111104,2025-02-24,CUST1166
111105,2025-02-24,CUST8381
111106,2025-02-24,CUST6662
111107,2025-02-24,CUST2523
111108,2025-02-24,CUST2131
111109,2025-02-24,CUST5647
111110,2025-02-24,CUST5050
111111,2025-02-24,CUST3539
111112,2025-02-24,CUST1407
111113,2025-02-24,CUST5757
111114,2025-02-24,CUST1840
111115,2025-02-24,CUST6547
111116,2025-02-24,CUST7593
111117,2025-02-24,CUST1691
111118,2025-02-24,CUST5244
111119,2025-02-24,CUST2686
111120,2025-02-24,CUST1026
111121,2025-02-24,CUST9839
111122,2025-02-24,CUST3471
111123,2025-02-24,CUST7745
111124,2025-02-24,CUST9651
111125,2025-02-24,CUST3958
111126,2025-02-24,CUST4675
111127,2025-02-24,CUST9535
111128,2025-02-24,CUST1752
111129,2025-02-24,CUST5515
111130,2025-02-24,CUST7737
111131,2025-02-24,CUST4500
111132,2025-02-24,CUST8741
111133,2025-02-24,CUST2115
111134,2025-02-24,CUST6634
111135,2025-02-24,CUST3963
111136,2025-02-24,CUST2688
111137,2025-02-24,CUST3577
111138,2025-02-24,CUST4564
111139,2025-02-24,CUST1295
111140,2025-02-24,CUST2609
111141,2025-02-24,CUST2088
111142,2025-02-24,CUST6317
111143,2025-02-24,CUST3317
111144,2025-02-24,CUST5451
111145,2025-02-24,CUST4110
111146,2025-02-24,CUST3520
111147,2025-02-24,CUST9715
111148,2025-02-24,CUST3991
111149,2025-02-24,CUST2907
111150,2025-02-24,CUST9502
111151,2025-02-24,CUST6231
111152,2025-02-24,CUST4635
111153,2025-02-24,CUST7667
111154,2025-02-24,CUST1084
111155,2025-02-24,CUST3402
111156,2025-02-24,CUST1994
111157,2025-02-24,CUST8522
111158,2025-02-24,CUST3146
111159,2025-02-25,CUST1501
111160,2025-02-25,CUST7723
111161,2025-02-25,CUST6305
111162,2025-02-25,CUST3853
111163,2025-02-25,CUST1869
111164,2025-02-25,CUST1113
111165,2025-02-25,CUST9502
111166,2025-02-25,CUST5843
111167,2025-02-25,CUST7276
111168,2025-02-25,CUST2383
111169,2025-02-25,CUST9092
111170,2025-02-25,CUST5012
111171,2025-02-25,CUST6149
111172,2025-02-25,CUST4057
111173,2025-02-25,CUST9171
111174,2025-02-25,CUST9994
111175,2025-02-25,CUST5716
111176,2025-02-25,CUST1899
111177,2025-02-25,CUST3133
111178,2025-02-25,CUST6428
111179,2025-02-25,CUST5803
111180,2025-02-25,CUST8000
111181,2025-02-25,CUST1622
111182,2025-02-25,CUST5869
111183,2025-02-25,CUST8029
111184,2025-02-25,CUST4803
111185,2025-02-25,CUST3494
111186,2025-02-25,CUST8790
111187,2025-02-25,CUST2226
111188,2025-02-25,CUST9733
111189,2025-02-25,CUST5911
111190,2025-02-25,CUST4606
111191,2025-02-25,CUST9943
111192,2025-02-25,CUST6759
111193,2025-02-25,CUST2648
111194,2025-02-25,CUST3514
111195,2025-02-25,CUST4015
111196,2025-02-25,CUST8784
111197,2025-02-25,CUST2809
111198,2025-02-25,CUST3882
111199,2025-02-25,CUST3375
111200,2025-02-25,CUST6019
111201,2025-02-25,CUST1995
111202,2025-02-25,CUST5884
111203,2025-02-25,CUST5735
111204,2025-02-25,CUST6903
111205,2025-02-25,CUST6046
111206,2025-02-25,CUST2312
111207,2025-02-25,CUST6288
111208,2025-02-25,CUST7276
111209,2025-02-25,CUST4037
111210,2025-02-25,CUST4842
111211,2025-02-25,CUST6660
111212,2025-02-25,CUST2913
111213,2025-02-25,CUST2643
111214,2025-02-25,CUST4119
111215,2025-02-25,CUST5856
111216,2025-02-25,CUST9037
111217,2025-02-25,CUST3873
111218,2025-02-25,CUST4060
111219,2025-02-25,CUST6716
111220,2025-02-25,CUST2384
111221,2025-02-25,CUST6808
111222,2025-02-25,CUST3729
111223,2025-02-25,CUST6077
111224,2025-02-25,CUST5971
111225,2025-02-25,CUST9984
111226,2025-02-25,CUST5849
111227,2025-02-25,CUST5606
111228,2025-02-25,CUST3943
111229,2025-02-25,CUST2115
111230,2025-02-25,CUST7573
111231,2025-02-25,CUST2363
111232,2025-02-25,CUST8161
111233,2025-02-25,CUST6097
111234,2025-02-25,CUST5032
111235,2025-02-25,CUST9887
111236,2025-02-25,CUST7555
111237,2025-02-25,CUST4381
111238,2025-02-25,CUST2876
111239,2025-02-25,CUST6787
111240,2025-02-25,CUST4435
111241,2025-02-25,CUST2169
111242,2025-02-25,CUST4554
111243,2025-02-25,CUST5747
111244,2025-02-25,CUST4722
111245,2025-02-25,CUST6912
111246,2025-02-25,CUST7731
111247,2025-02-25,CUST2113
111248,2025-02-25,CUST2717
111249,2025-02-25,CUST3648
111250,2025-02-25,CUST4372
111251,2025-02-25,CUST4132
111252,2025-02-25,CUST5580
111253,2025-02-25,CUST5726
111254,2025-02-25,CUST2153
111255,2025-02-25,CUST4945
111256,2025-02-25,CUST2642
111257,2025-02-25,CUST8685
111258,2025-02-25,CUST2586
111259,2025-02-25,CUST4821
111260,2025-02-25,CUST6964
111261,2025-02-25,CUST1326
111262,2025-02-25,CUST8950
111263,2025-02-25,CUST3445
111264,2025-02-25,CUST9369
111265,2025-02-25,CUST7467
111266,2025-02-25,CUST5009
111267,2025-02-25,CUST8909
111268,2025-02-25,CUST1953
111269,2025-02-25,CUST3355
111270,2025-02-25,CUST9088
111271,2025-02-25,CUST8053
111272,2025-02-25,CUST1682
111273,2025-02-25,CUST6234
111274,2025-02-25,CUST6783
111275,2025-02-25,CUST9906
111276,2025-02-25,CUST6338
111277,2025-02-25,CUST5756
111278,2025-02-25,CUST6360
111279,2025-02-25,CUST1016
111280,2025-02-25,CUST1970
111281,2025-02-25,CUST3674
111282,2025-02-25,CUST1011
111283,2025-02-25,CUST8114
111284,2025-02-25,CUST2750
111285,2025-02-25,CUST2464
111286,2025-02-25,CUST2320
111287,2025-02-25,CUST1702
111288,2025-02-25,CUST3019
111289,2025-02-25,CUST4952
111290,2025-02-25,CUST3566
111291,2025-02-25,CUST9564
111292,2025-02-25,CUST2599
111293,2025-02-25,CUST8085
111294,2025-02-25,CUST3128
111295,2025-02-25,CUST2818
111296,2025-02-25,CUST2052
111297,2025-02-25,CUST6535
111298,2025-02-25,CUST8903
111299,2025-02-25,CUST8232
111300,2025-02-25,CUST1863
111301,2025-02-25,CUST3664
111302,2025-02-25,CUST1639
111303,2025-02-25,CUST8954
111304,2025-02-25,CUST8471
111305,2025-02-25,CUST3301
111306,2025-02-25,CUST9866
111307,2025-02-25,CUST5885
111308,2025-02-25,CUST3538
111309,2025-02-25,CUST6700
111310,2025-02-25,CUST9950
111311,2025-02-25,CUST2361
111312,2025-02-25,CUST8022
111313,2025-02-25,CUST2415
111314,2025-02-25,CUST7333
111315,2025-02-25,CUST8925
111316,2025-02-25,CUST3623
111317,2025-02-25,CUST3318
111318,2025-02-25,CUST7591
111319,2025-02-25,CUST9539
111320,2025-02-25,CUST8270
111321,2025-02-25,CUST6877
111322,2025-02-25,CUST3197
111323,2025-02-25,CUST8350
111324,2025-02-25,CUST6502
111325,2025-02-25,CUST4663
111326,2025-02-25,CUST4746
111327,2025-02-25,CUST3781
111328,2025-02-25,CUST8962
111329,2025-02-25,CUST5368
111330,2025-02-25,CUST2407
111331,2025-02-25,CUST5229
111332,2025-02-25,CUST5101
111333,2025-02-25,CUST3483
111334,2025-02-25,CUST5407
111335,2025-02-25,CUST4878
111336,2025-02-25,CUST1375
111337,2025-02-25,CUST7934
111338,2025-02-25,CUST9324
111339,2025-02-25,CUST4333
111340,2025-02-25,CUST1178
111341,2025-02-25,CUST3627
111342,2025-02-25,CUST4597
111343,2025-02-25,CUST3680
111344,2025-02-25,CUST3719
111345,2025-02-25,CUST3587
111346,2025-02-25,CUST2678
111347,2025-02-25,CUST6424
111348,2025-02-25,CUST6223
111349,2025-02-25,CUST4732
111350,2025-02-25,CUST9340
111351,2025-02-25,CUST6074
111352,2025-02-25,CUST6838
111353,2025-02-25,CUST5054
111354,2025-02-25,CUST9546
111355,2025-02-25,CUST5234
111356,2025-02-25,CUST1440
111357,2025-02-25,CUST8557
111358,2025-02-25,CUST3246
111359,2025-02-25,CUST5747
111360,2025-02-25,CUST5683
111361,2025-02-25,CUST5370
111362,2025-02-25,CUST6258
111363,2025-02-25,CUST5052
111364,2025-02-25,CUST8323
111365,2025-02-25,CUST4623
111366,2025-02-25,CUST1691
111367,2025-02-25,CUST9129
111368,2025-02-25,CUST7089
111369,2025-02-25,CUST6638
111370,2025-02-25,CUST8799
111371,2025-02-25,CUST7080
111372,2025-02-25,CUST7623
111373,2025-02-25,CUST5081
111374,2025-02-25,CUST3203
111375,2025-02-25,CUST3339
111376,2025-02-25,CUST5878
111377,2025-02-25,CUST6139
111378,2025-02-25,CUST3749
111379,2025-02-25,CUST8865
111380,2025-02-25,CUST4581
111381,2025-02-25,CUST3204
111382,2025-02-25,CUST3496
111383,2025-02-25,CUST8285
111384,2025-02-25,CUST1796
111385,2025-02-25,CUST5502
111386,2025-02-25,CUST4745
111387,2025-02-25,CUST5796
111388,2025-02-25,CUST3417
111389,2025-02-25,CUST5541
111390,2025-02-25,CUST4769
111391,2025-02-25,CUST1608
111392,2025-02-25,CUST4923
111393,2025-02-25,CUST8910
111394,2025-02-25,CUST5708
111395,2025-02-25,CUST8818
111396,2025-02-25,CUST8845
111397,2025-02-25,CUST5005
111398,2025-02-25,CUST3111
111399,2025-02-25,CUST1959
111400,2025-02-25,CUST3228
111401,2025-02-25,CUST2647
111402,2025-02-25,CUST2979
111403,2025-02-25,CUST9957
111404,2025-02-25,CUST1217
111405,2025-02-25,CUST5201
111406,2025-02-25,CUST1987
111407,2025-02-25,CUST1073
111408,2025-02-25,CUST7918
111409,2025-02-25,CUST3595
111410,2025-02-25,CUST8665
111411,2025-02-25,CUST4762
111412,2025-02-25,CUST5477
111413,2025-02-26,CUST3824
111414,2025-02-26,CUST4166
111415,2025-02-26,CUST9345
111416,2025-02-26,CUST3728
111417,2025-02-26,CUST7921
111418,2025-02-26,CUST8279
111419,2025-02-26,CUST9708
111420,2025-02-26,CUST5435
111421,2025-02-26,CUST8925
111422,2025-02-26,CUST7194
111423,2025-02-26,CUST9142
111424,2025-02-26,CUST8559
111425,2025-02-26,CUST7501
111426,2025-02-26,CUST2334
111427,2025-02-26,CUST8453
111428,2025-02-26,CUST1786
111429,2025-02-26,CUST4423
111430,2025-02-26,CUST7385
111431,2025-02-26,CUST8251
111432,2025-02-26,CUST9475
111433,2025-02-26,CUST5044
111434,2025-02-26,CUST3412
111435,2025-02-26,CUST5716
111436,2025-02-26,CUST9636
111437,2025-02-26,CUST1712
111438,2025-02-26,CUST4365
111439,2025-02-26,CUST7674
111440,2025-02-26,CUST7421
111441,2025-02-26,CUST3547
111442,2025-02-26,CUST7904
111443,2025-02-26,CUST1754
111444,2025-02-26,CUST5400
111445,2025-02-26,CUST5668
111446,2025-02-26,CUST4168
111447,2025-02-26,CUST5427
111448,2025-02-26,CUST1709
111449,2025-02-26,CUST8456
111450,2025-02-26,CUST3391
111451,2025-02-26,CUST7099
111452,2025-02-26,CUST9764
111453,2025-02-26,CUST2434
111454,2025-02-26,CUST4562
111455,2025-02-26,CUST2805
111456,2025-02-26,CUST4798
111457,2025-02-26,CUST1037
111458,2025-02-26,CUST7076
111459,2025-02-26,CUST9927
111460,2025-02-26,CUST3909
111461,2025-02-26,CUST5214
111462,2025-02-26,CUST1960
111463,2025-02-26,CUST1741
111464,2025-02-26,CUST8149
111465,2025-02-26,CUST5885
111466,2025-02-26,CUST2782
111467,2025-02-26,CUST8605
111468,2025-02-26,CUST2723
111469,2025-02-26,CUST9257
111470,2025-02-26,CUST4227
111471,2025-02-26,CUST4406
111472,2025-02-26,CUST4754
111473,2025-02-26,CUST8405
111474,2025-02-26,CUST9584
111475,2025-02-26,CUST7556
111476,2025-02-26,CUST7019
111477,2025-02-26,CUST9847
111478,2025-02-26,CUST3246
111479,2025-02-26,CUST4752
111480,2025-02-26,CUST2801
111481,2025-02-26,CUST4014
111482,2025-02-26,CUST5135
111483,2025-02-26,CUST5233
111484,2025-02-26,CUST1369
111485,2025-02-26,CUST6265
111486,2025-02-26,CUST9266
111487,2025-02-26,CUST1338
111488,2025-02-26,CUST2847
111489,2025-02-26,CUST5276
111490,2025-02-26,CUST2876
111491,2025-02-26,CUST9698
111492,2025-02-26,CUST3539
111493,2025-02-26,CUST4946
111494,2025-02-26,CUST4296
111495,2025-02-26,CUST3464
111496,2025-02-26,CUST9443
111497,2025-02-26,CUST7182
111498,2025-02-26,CUST4465
111499,2025-02-26,CUST5167
111500,2025-02-26,CUST2500
111501,2025-02-26,CUST8751
111502,2025-02-26,CUST4596
111503,2025-02-26,CUST9750
111504,2025-02-26,CUST4685
111505,2025-02-26,CUST2717
111506,2025-02-26,CUST2457
111507,2025-02-26,CUST4580
111508,2025-02-26,CUST7449
111509,2025-02-26,CUST5710
111510,2025-02-26,CUST6607
111511,2025-02-26,CUST5883
111512,2025-02-26,CUST9424
111513,2025-02-26,CUST7517
111514,2025-02-26,CUST6486
111515,2025-02-26,CUST3941
111516,2025-02-26,CUST7807
111517,2025-02-26,CUST5159
111518,2025-02-26,CUST7431
111519,2025-02-26,CUST9065
111520,2025-02-26,CUST2015
111521,2025-02-26,CUST3330
111522,2025-02-26,CUST5274
111523,2025-02-26,CUST5196
111524,2025-02-26,CUST7151
111525,2025-02-26,CUST2740
111526,2025-02-26,CUST3057
111527,2025-02-26,CUST8958
111528,2025-02-26,CUST1932
111529,2025-02-26,CUST7666
111530,2025-02-26,CUST5208
111531,2025-02-26,CUST8768
111532,2025-02-26,CUST9269
111533,2025-02-26,CUST7952
111534,2025-02-27,CUST4131
111535,2025-02-27,CUST9286
111536,2025-02-27,CUST9744
111537,2025-02-27,CUST6054
111538,2025-02-27,CUST9438
111539,2025-02-27,CUST9750
111540,2025-02-27,CUST1781
111541,2025-02-27,CUST9208
111542,2025-02-27,CUST7886
111543,2025-02-27,CUST4487
111544,2025-02-27,CUST9017
111545,2025-02-27,CUST6186
111546,2025-02-27,CUST8248
111547,2025-02-27,CUST7678
111548,2025-02-27,CUST1558
111549,2025-02-27,CUST3589
111550,2025-02-27,CUST6854
111551,2025-02-27,CUST8912
111552,2025-02-27,CUST9005
111553,2025-02-27,CUST9356
111554,2025-02-27,CUST3345
111555,2025-02-27,CUST3284
111556,2025-02-27,CUST6533
111557,2025-02-27,CUST7371
111558,2025-02-27,CUST1137
111559,2025-02-27,CUST8141
111560,2025-02-27,CUST9955
111561,2025-02-27,CUST1146
111562,2025-02-27,CUST4594
111563,2025-02-27,CUST4559
111564,2025-02-27,CUST3456
111565,2025-02-27,CUST7763
111566,2025-02-27,CUST3410
111567,2025-02-27,CUST6899
111568,2025-02-27,CUST3798
111569,2025-02-27,CUST6717
111570,2025-02-27,CUST8700
111571,2025-02-27,CUST3765
111572,2025-02-27,CUST2150
